,name,id1,id2,price_per_L,gender,page,url,description,other_text
409,"Roma Fiori Bianchi, EdT 25 ml",163379,8058045437086,1359.6,women,7,https://www.rossmann.de/de/pflege-und-duft-laura-biagiotti-roma-fiori-bianchi-edt-25-ml/p/8058045437086,"Roma Fiori Bianchi fängt den Dolce Vita-Spirit und den modernen Lifestyle einer selbstbewussten Frau ein. Inspiriert von Roms Flair und italienischen Traditionen, erzählt dieser Duft von einer Frau, die jeden Moment genießt. Der Name Fiori Bianchi, erstmals 1982 von Laura Biagiotti kreiert, verbindet zeitlose Eleganz mit moderner Frische. Roma Fiori Bianchi verleiht dem ikonischen Roma neuen Glanz und ist eine Ode an Weiblichkeit und die Schönheit Roms. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>Bergamotte, Narde, Birne Firgood</li><li><b>Herznote:</b> Veilchen, Jasmin, Gardenie, weiße Mandel</li><li><b>Basisnote:</b> Tonkabohne, Sandelholz, Romandolide</li><li><b>Duftfamilie:</b> floral-holzig-orientalisch</li></ul>"
410,"Tommy Girl, EdT  50 ml",512084,7640496670122,999.8,women,7,https://www.rossmann.de/de/pflege-und-duft-tommy-hilfiger-tommy-girl-edt-50-ml/p/7640496670122,"Tommy Hilfiger Tommy Girl ist ein sommerlicher, optimistischer und sexy Duft mit einer eigener Persönlichkeit. Er wird für moderne, selbstbewusste Frauen mit einer romantischer Seite hergestellt. Die feine Mischung bunter Blumenarten und fruchtiger Essenzen bildet sein unverwechselbares Aroma. ","<ul><li>Kopf: Apfelbaumblüte, schwarze Johannisbeere, Kamelie, Mandarine</li><li>Herz: Lilie, Zitrone, Minze, Veilchen, Rose, Geißblatt</li><li>Grund: Jasmin, Leder, Sandelholz, Zeder, Magnolie</li><li>Duftfamilien: blumig, fruchtig</li></ul>"
411,"Signature for Her, EdP 100 ml",169565,4260609797152,399.9,women,7,https://www.rossmann.de/de/pflege-und-duft-carlo-colucci-signature-for-her-edp-100-ml/p/4260609797152,"In CARLO COLUCCI Signature for Her EdP 100ml trifft Bergamotte auf berauschenden Lilienduft. Magnolia sorgt für Energie, Sandelholz und Amber Noten bescheren einen langanhaltenden Drydown. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Herznote: </b>Rose, Vanille, Benzoin Resinoid, Tonkabohne, Kaschmir</li><li><b>Basisnote:</b> Sandelholz, Moschus Noten, Amber Noten, Zypresse, Vetiver</li><li><b>Duftfamilie:</b> frisch, süß, blumig, lieblich</li></ul>"
412,"Pure Flower, EdT 20 ml",155787,4011700339129,749.5,women,7,https://www.rossmann.de/de/pflege-und-duft-betty-barclay-pure-flower-edt-20-ml/p/4011700339129,"Das Eau de Toilette von Betty Barclay Pure Flower ist eine zeitlose, feminin-florale Duftkomposition, die Eleganz und weibliche Stärke ausstrahlt.Betty Barclay Pure Flower tragen selbstbewusste Frauen, die nicht nach links und rechts schauen, sondern ihren ganz eigenen Weg gehen. Denn das Leben ist kein Wettbewerb! Es geht darum, sich auf das zurückzubesinnen, was für einen selbst im Leben zählt.Der Duft ist inspiriert von der Stärke der Frauen und unterstreicht, wie sie wirklich sind: schön, stark, ehrgeizig und selbstbewusst. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>Rose, Pfingstrose, Vetiver</li><li><b>Herznote:</b> weißer Lavendel, Reseda Blüte, Aldehyde</li><li><b>Basisnote:</b> Moschus, Amber, Vanille</li><li><b>Duftfamilie: </b>blumig</li></ul>"
413,"Florence Woman, EdP 30 ml",158605,8052464897001,1333.0,women,7,https://www.rossmann.de/de/pflege-und-duft-roberto-cavalli-florence-woman-edp-30-ml/p/8052464897001,"Eine Feier der Schönheit, die die berühmte italienische Stadt Florenz zu bieten hat. Inspiriert von der raffinierten Lebensfreude der italienischen Stadt, bringen die lebendigen und würzigen Noten von Roberto Cavalli Florence einen Hauch von Mystery mit sich, um einen Duft zu kreieren, der Sie vom ersten Moment an in seinen Bann zieht: Er entfaltet sich mit einer erfrischenden Mischung aus Mandarine und schwarzer Johannisbeere, während langsam eine bemerkenswert feminine Blumensymphonie aufsteigt. Im weiteren Verlauf geht der Duft in erdige Noten von Moschus, Amber und Patchouli über. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>Tangerine, schwarze Johannisbeere</li><li><b>Herznote:</b> Orangenblüte, Grapefruitblüte, Hibiskussamen</li><li><b>Basisnote: </b>Patchouli, Moschus, Amber</li></ul>"
414,"Debut by Night, EdP 50 ml",046793,4013671001029,1339.8,women,7,https://www.rossmann.de/de/pflege-und-duft-etienne-aigner-debut-by-night-edp-50-ml/p/4013671001029,"Erleben Sie mit Aigner Debut by Night einen sinnlichen und femininen Duft, der die Lebensfreude zum Ausdruck bringt. Dieses Parfum ist ein besonderer Begleiter für abenteuerliche und verführerische Nächte. Lassen Sie sich von der eleganten Komposition verzaubern und genießen Sie den einzigartigen Duft von Aigner Debut by Night. ","<ul><li><b>Zielgruppe: </b>für Sie</li><li><b>Kopfnote:</b> Blüte des Zitronenbaumes, Birne, Zitrone, Bergamotte</li><li><b>Herznote: </b>Orangenbaumblüte, Seerose, Rose</li><li><b>Basisnote: </b>Himbeere, Patchouli, Vanille, Zeder</li><li><b>Duftfamilie:</b> blumig, orientalisch</li></ul>"
415,"#FREETODARE for Woman, EdP 40ml",148920,0679602153126,574.75,women,7,https://www.rossmann.de/de/pflege-und-duft-police-to-be-freetodare-for-woman-edp-40ml/p/0679602153126,"Police TO BE #FREETODARE Eau de Toilette for Woman ist ein unkonventionelles und explosives Parfum, das die Energie der Jugend zelebriert und der Trägerin Selbstvertrauen schenkt. Es ist ein Duft für diejenigen, die mutig leben, für ihre Träume kämpfen, entschlossen sind ihre Ziele zu erreichen und niemals aufgeben. Ein Parfüm für die selbstbewusste Frau, die keinerlei Scheu hat, ihre wahre Persönlichkeit auszuleben. Duftkomponenten aus spritziger Grapefruit und würzigem Cardamom eröffnen dabei ein aufregendes Dufterlebnis. Frische Minze und Weißen Zedernnadeln verleihen dem Duft in der Herznote eine erfrischende und kraftvolle Nuance. In der Basisnote entfaltet sich schließlich die verlockende Süße von Vanille. TO BE #FREETODARE von Police ist ein verführerischer, femininer Duft für die furchtlose und entschlossene Frau, die unbeirrt für ihre Träume einsteht und niemals aufgibt. ","<ul><li><b>Zielgruppe</b>: für sie</li><li><b>Kopfnote</b>: Grapefruit, Kardamom</li><li><b>Herznote</b>: Zeder, Minze</li><li><b>Basisnote</b>: Vanille</li><li><b>Duftfamilie</b>: würzig</li></ul>"
416,"Commitment Rosé, EdT 30 ml",156075,4011700848249,499.67,women,7,https://www.rossmann.de/de/pflege-und-duft-otto-kern-commitment-rose-edt-30-ml/p/4011700848249,"Der Damenduft Otto Kern Commitment Rosé ist ein Duft für die besonderen Momente und eine Hommage an die Königin der Blumen, gepaart mit einem prickelnden Akkord von Rosé-Champagner. In Anlehnung an den erfolgreichen Duft Otto Kern Commitment Woman verleiht er seiner Trägerin eine unwiderstehliche Aura – sinnlich, elegant, luxuriös. Mit dieser verführerisch-floralen Komposition erstrahlt jede Frau in einzigartiger Schönheit und erlebt ihren Luxus im Alltag. Otto Kern Commitment Rosé ist vegan und enthält keine Inhaltsstoffe tierischen Ursprungs. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>Rosé Champagner</li><li><b>Herznote:</b> Rose, Schwertlilie, Jasmin</li><li><b>Basisnote:</b> Zedernholz, Tonkabohne, Moschus</li></ul>"
417,"Sunflowers Sunrise for Her, EdT 100 ml",095608,0085805194130,319.9,women,7,https://www.rossmann.de/de/pflege-und-duft-elizabeth-arden-sunflowers-sunrise-for-her-edt-100-ml/p/0085805194130,"Als leuchtender Duft, der Wärme ausstrahlt, fängt Sunrise den kostbaren Moment ein, in dem gelbe Blütenblätter ihren Duft in die frische, lichterfüllte Luft abgeben. Die Blüte von süßem, gezuckertem Geißblatt vermischt sich mit Noten reifer Zitrusfrüchte, bevor sie sich mit sonnenverwöhnter Narzisse vereint. Das Ergebnis ist ein lebhaftes, blumiges Bouquet, das Begeisterung für einen schönen, neuen Anfang und Vorfreude auf einen vielversprechenden Tag versprüht. Zielgruppe: für Sie Kopfnote: Mandarine, Bergamotte Herznote: Gänseblümchen Basisnote: Narzisse Duftrichtung: blumig ",
418,"Tender Blossom, EdP 20 ml",107082,4011700367023,849.5,women,7,https://www.rossmann.de/de/pflege-und-duft-betty-barclay-tender-blossom-edp-20-ml/p/4011700367023,"Mit Blumen lässt sich ausdrücken, was Worte nur schwer fassen können. Betty Barclay TENDER BLOSSOM gelingt dies in der Sprache der Düfte. Das Ergebnis: eine charmante Komposition für die gefühlvolle Frau, die Menschen in ihren Bann zieht und jeden Moment zauberhaft erblühen lässt. Ein Duft wie der Frühling selbst. Betty Barclay TENDER BLOSSOM– der Zauber zarter Blüten. Zeit für Romantik, Zeit für Betty Barclay TENDER BLOSSOM. ","<ul><li><b>Zielgruppe: </b>für Sie</li><li><b>Kopfnote: </b>Alpenveilchen, Melone, Lychee</li><li><b>Herznote: </b>Magnolie, Pfingstrose, Freesie</li><li><b>Basisnote: </b>Sandelholz, Moschus, Zedernholz</li><li><b>Duftfamilie:</b> blumig-frisch</li></ul>"
419,Green Tea Coconut Breeze Honeydrops Body Cream 500 ml,159097,0085805260125,59.98,women,7,https://www.rossmann.de/de/pflege-und-duft-elizabeth-arden-green-tea-coconut-breeze-honeydrops-body-cream-500-ml/p/0085805260125,"Green Tea Coconut Breeze verkörpert, mit der ikonischen Basis von grünem Tee, die Essenz eines tropischen Paradieses. Die Kreation strahlt Positivität und unwiderstehliche Lebensfreude aus. Die Essenz von Kokosnuss und Bergamotte bildet zusammen mit zarten weißen Tropenblüten das Herzstück des Grünteedufts. Das Finale aus weißem Amber, Moschus und Eichenmoos schafft eine fesselnde und fröhliche Essenz, die die Lebensfreude verkörpert. ","<ul><li><b>Kopfnote:</b> Kokosnuss, Koriander, Bergamotte</li><li><b>Herznote:</b> Green Tea-Akkord, Karmaflor®, Mahonial®, Petalia®</li><li><b>Basisnote:</b> weißer Amber, Moschus, Moos-Akkord</li></ul>"
420,"Be Golden Delicious, Body Mist 250 ml",158553,0085715950529,79.96,women,7,https://www.rossmann.de/de/pflege-und-duft-dkny-be-golden-delicious-body-mist-250-ml/p/0085715950529,"DKNY Golden Delicious ist ein warmer, floraler Duft, der einen strahlenden und modernen Esprit versprüht. Seit der Gründung im Jahr 1989 ist die Modemarke DKNY ein Synonym für New York und verkörpert die Energie und das Lebensgefühl der Stadt. Die DKNY Düfte sind inspiriert von der Welt der Mode und der Geschmeidigkeit von Stoffen, die sich dem Körper anpassen. Düfte werden dabei als erste Schicht der Kleidung und als ultimatives Accessoire angesehen. DKNY bietet der modernen Frau alles, um einen New Yorker Lebensstil führen zu können – wo auch immer sie sein mag. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>Orangenblüte, Mirabelle, Golden Delicious Apfel</li><li><b>Herznote: </b>Weiße Rose, Casablanca Lilie, Vanilleorchidee</li><li><b>Basisnote: </b>Sandelholz, Teakholz, Moschus</li></ul>"
421,"Just Cavalli for Her, EdT 50 ml",158612,8052464897063,999.8,women,7,https://www.rossmann.de/de/pflege-und-duft-roberto-cavalli-just-cavalli-for-her-edt-50-ml/p/8052464897063,"Just For Her wurde entwickelt, um wahre weibliche Sinnlichkeit, Provokation und Sexappeal zu verkörpern. Die Duftkomposition entfaltet sich mit einem ersten Ausbruch von exotischem Neroli, kunstvoll begleitet von der Essenz von Orangenbäumen. In der Herznote entdecken Sie die berauschende Harmonie der tahitianischen Tiaré-Blume und bezaubernde blumige Untertöne, die elegant in der cremigen Fülle des Rosenholzes gipfeln. Just For Her ist für die abenteuerlustige Frau. ",<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b> Neroli</li><li><b>Herznote: </b>Tiaré-Blume / Tahiti Gardenie</li><li><b>Basisnote:</b> Palisander</li></ul>
422,"By Maluma Amethyst, EdP 30 ml",158969,0850024399808,999.67,women,7,https://www.rossmann.de/de/pflege-und-duft-royalty-by-maluma-amethyst-edp-30-ml/p/0850024399808,"Ein rosa Orchideen-Akkord vereint das Glück von Mandarine und Clementine für eine Dosis hoher Energie. Das Herz ist ein Trio aus ultraluxuriösem Jasmin, roter Rose und nachtaktiver Orangenblüte. Warm und triefend vor Sinnlichkeit wirbelt sonnenverwöhnter Amber um Akkorde von Vanille und Patchouli. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b>  Mandarine, Clementine, Rosa Orchidee</li><li><b>Herznote: </b>Jasmin, Rote Rose, Orangenblüte</li><li><b>Basisnote:</b> Amber, Vanille, Patchoulii</li></ul>"
423,"Dark for Woman, EdT 100 ml",143550,0679602161107,224.9,women,7,https://www.rossmann.de/de/pflege-und-duft-police-to-be-dark-for-woman-edt-100-ml/p/0679602161107,"Das Damenparfüm Police Dark Woman ist geheimnisvoll, luxuriös und verführerisch. Es ist für leidenschaftliche und geheimnisvolle Frauen bestimmt, die sehr elegant sind, ihre Vorzüge kennen und sie ausnutzen können. Seine Essenzen umhüllen Sie mit einem zauberhaften Schleier und verleihen Ihnen Sicherheit. In den Obertönen spüren Sie frische Bergamotte, reife schwarze Johannisbeere und Mandarine gemeinsam mit zartem Veilchen. Im Blumenherzen verbergen sich die Töne von berauschender Gardenie, anmutiger Iris, zartem Jasmin und feiner Rose. Entzückendes warmes Sandel- und Zedernholz, Harz und süße erregende Vanille runden diese Komposition ab. Dieses elegante Damenparfüm von der Marke Police ist zum Tragen in abendlicher Gesellschaft wie geschaffen.Bezaubern Sie und beeindrucken Sie Ihre Umgebung mit dem geheimnisvollen Damenparfüm Police Dark Woman! ","<ul><li><b>Zielgruppe: </b>für Sie</li><li><b>Kopfnote: </b>Bergamotte, Mandarine, Cassis, Veilchen</li><li><b>Herznote:</b> Jasmin, Gardenie, Iris, Rosenblüte</li><li><b>Basisnote: </b>Sandelholz, Zedernholz, Balsamico-Note, Vanille</li><li><b>Duftfamilie:</b> orientalisch, blumig</li></ul>"
424,"Roma Fiori Bianchi, EdT 50 ml",163381,8058045437093,999.8,women,7,https://www.rossmann.de/de/pflege-und-duft-laura-biagiotti-roma-fiori-bianchi-edt-50-ml/p/8058045437093,"Roma Fiori Bianchi fängt den Dolce Vita-Spirit und den modernen Lifestyle einer selbstbewussten Frau ein. Inspiriert von Roms Flair und italienischen Traditionen, erzählt dieser Duft von einer Frau, die jeden Moment genießt. Der Name Fiori Bianchi, erstmals 1982 von Laura Biagiotti kreiert, verbindet zeitlose Eleganz mit moderner Frische. Roma Fiori Bianchi verleiht dem ikonischen Roma neuen Glanz und ist eine Ode an Weiblichkeit und die Schönheit Roms. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b> Bergamotte, Narde, Birne Firgood</li><li><b>Herznote:</b> Veilchen, Jasmin, Gardenie, weiße Mandel</li><li><b>Basisnote:</b> Tonkabohne, Sandelholz, Romandolide</li><li><b>Duftfamilie:</b> floral-holzig-orientalisch</li></ul>"
425,"Florence Woman, EdP 50 ml",158606,8052464896998,999.8,women,7,https://www.rossmann.de/de/pflege-und-duft-roberto-cavalli-florence-woman-edp-50-ml/p/8052464896998,"Eine Feier der Schönheit, die die berühmte italienische Stadt Florenz zu bieten hat. Inspiriert von der raffinierten Lebensfreude der italienischen Stadt, bringen die lebendigen und würzigen Noten von Roberto Cavalli Florence einen Hauch von Mystery mit sich, um einen Duft zu kreieren, der Sie vom ersten Moment an in seinen Bann zieht: Er entfaltet sich mit einer erfrischenden Mischung aus Mandarine und schwarzer Johannisbeere, während langsam eine bemerkenswert feminine Blumensymphonie aufsteigt. Im weiteren Verlauf geht der Duft in erdige Noten von Moschus, Amber und Patchouli über. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b> Tangerine, schwarze Johannisbeere</li><li><b>Herznote:</b> Orangenblüte, Grapefruitblüte, Hibiskussamen</li><li><b>Basisnote: </b>Patchouli, Moschus, Amber</li></ul>"
426,"Love Deluxe, EdP 50 ml",124719,0843711237484,799.8,women,7,https://www.rossmann.de/de/pflege-und-duft-derek-lam-10-crosby-love-deluxe-edp-50-ml/p/0843711237484,,<ul><li>Eau de Parfum Spray</li></ul>
427,"Sound for Her, EdT 30 ml",043197,5024693159727,333.0,women,7,https://www.rossmann.de/de/pflege-und-duft-bench-sound-for-her-edt-30-ml/p/5024693159727,"Das Bench Sound For Her Eau de Toilette ist sehr kontrastvoll - ein Gourmand mit orientalischen Nuancen. Schon der Auftakt mit Akkorden von Orangenblüten, Bergamotte, Cassis und Birne fasziniert. Sehr verführerisch danach die florale Herznote mit Sambac Jasmin und edler Iris. Das Finale schließlich mit sinnlich-warmen Gourmand-Akzenten wie Tonkabohne, Praline, puderiger Vanille, dazu Patchouli und Moschus, verleiht dem Duft eine unvergleichliche Tiefe. ","<ul><li><b>Zielgruppe: </b>für Sie</li><li><b>Kopfnote:</b> Cassis, Orangenblüten, Bergamotte</li><li><b>Herznote: </b>Sambac Jasmin, Iris</li><li><b>Basisnote:</b> Moschus, Tonkabohne, Patchouli</li><li><b>Duftfamilie:</b> floral, fruchtig</li></ul>"
428,"Noir, EdT 30 ml",158564,5024693211685,333.0,women,7,https://www.rossmann.de/de/pflege-und-duft-lipsy-noir-edt-30-ml/p/5024693211685,"Ein verträumter, fruchtiger und floraler Duft, der die Kraft der Weiblichkeit zum Vorschein bringt. Eine raffinierte Kombination aus fruchtigen und würzigen Noten von schwarzer Johannisbeere, Rhabarber und rosa Pfeffer, die auf weißen Jasmin, Tuberose und Orangenblüte in der Herznote treffen und durch Noten von Hölzern und Vanille in der Basisnote abgerundet werden. Lipsy London ist eine führende Modemarke, die für ihre zukunftsweisenden Designs und ihren zeitgenössischen Stil bekannt ist. Seit seiner Gründung ist Lipsy London eine Anlaufstelle für modebewusste Menschen, die Eleganz und Raffinesse suchen. Von atemberaubenden Kleidern bis hin zu schicken Accessoires hat Lipsy London in der Modebranche Spuren hinterlassen, und die Einführung des Duftes ist eine natürliche Erweiterung des Engagements der Marke, Frauen Selbstvertrauen und Schönheit zu verleihen. ",<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b> Orange</li><li><b>Herznote:</b> Jasmin</li><li><b>Basisnote:</b> Vanille</li></ul>
429,"Give me the night, EdP 50 ml",124728,0843711237903,799.8,women,7,https://www.rossmann.de/de/pflege-und-duft-derek-lam-10-crosby-give-me-the-night-edp-50-ml/p/0843711237903,,<ul><li>Eau de Parfum Spray</li></ul>
430,"Love, EdP 30 ml",049074,4305217038515,633.0,women,7,https://www.rossmann.de/de/pflege-und-duft-jette-love-edp-30-ml/p/4305217038515,"JETTE - das Eau de Parfum. Ein Muss für sinnliche Frauen, die verführen, lieben und ihre Persönlichkeit unterstreichen wollen. Kurz: ein erstklassiger, exklusiver und feminiener Duft, der betört und verführt. Blumig, exotisch, geheimnisvoll. Jette unterstreicht durch die leichte, verführerische Komposition die Magie der Liebe. ","<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote:</b> Koriander, Birne, Pfeffer</li><li><b>Herznote: </b>Bulgarische Rose, Iris</li><li><b>Basisnote: </b>Moschus, Zedernholz, Tonkabohne</li><li><b>Duftfamilie: </b>blumig, holzig</li></ul>"
431,"Be 100% Delicious, EdP 30 ml",124740,0022548154496,816.33,women,7,https://www.rossmann.de/de/pflege-und-duft-dkny-be-100-delicious-edp-30-ml/p/0022548154496,"Inspiriert von der wilden Authentizität des Be Delicious Girls ermutigt dieser blumig-frische Duft alle, die sich zu 100% treu sein wollen, ihr absolut unverfälschtes Ich zu zeigen. Noten von Schwarzen Johannisbeeren aus verantwortungsvollem Anbau, Orangenblüten und Sandelholz verbinden sich zu einem fruchtigen Moschusduft, der jene Energie und Freiheit ausstrahlt, so zu sein wie man ist. Be 100% Delicious lässt sich ganz easy individualisieren, denn das Eau de Parfum kann solo getragen werden, um die eigene Stimmung zu unterstreichen oder für einen sonnig-blumigen Duftboost als Layering-Duft über Be Delicious gesprüht werden. ",<ul><li><b>Zielgruppe:</b> für Sie</li><li><b>Kopfnote: </b>schwarze Johannisbeere</li><li><b>Herznote: </b>Orangenblüte</li><li><b>Basisnote: </b>Sandelholz</li><li><b>Duftfamilie: </b>blumig-frisch</li></ul>
