lemma,absolute_women,relative_women,absolute_men,relative_men,delta
enchanting,13.0,0.0001685946983451782,2.0,6.80040802448147e-05,0.0001005906181003635
enchantment,12.0,0.0001556258753955491,0.0,0.0,0.0001556258753955491
enchantress,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
encircle,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
enclose,11.0,0.00014265705244592,4.0,0.0001360081604896294,6.6488919562906145e-06
encompass,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
encounter,9.0,0.00011671940654666182,5.0,0.00017001020061203673,-5.329079406537491e-05
encourage,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
end,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
ende,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
endeavor,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
endemic,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
endless,15.0,0.00019453234424443637,3.0,0.00010200612036722203,9.252622387721434e-05
endlesscolourss,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
endlessly,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
endnote,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
endure,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
enduring,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
endymion,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
energetic,4.0,5.187529179851637e-05,4.0,0.0001360081604896294,-8.413286869111302e-05
energise,10.0,0.0001296882294962909,4.0,0.0001360081604896294,-6.319930993338484e-06
energize,4.0,5.187529179851637e-05,15.0,0.0005100306018361102,-0.0004581553100375938
energizing,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
energy,28.0,0.00036312704258961454,16.0,0.0005440326419585176,-0.000180905599368903
enfleurage,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
enfold,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
engaging,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
england,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
englandfree,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
english,10.0,0.0001296882294962909,3.0,0.00010200612036722203,2.768210912906887e-05
engrave,12.0,0.0001556258753955491,3.0,0.00010200612036722203,5.361975502832707e-05
engraved,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
enhance,65.0,0.0008429734917258909,21.0,0.0007140428425705543,0.00012893064915533666
enhances,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
enigmatic,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
enjoy,24.0,0.0003112517507910982,4.0,0.0001360081604896294,0.00017524359030146881
enjoyment,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
enlighten,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
enliven,7.0,9.078176064740364e-05,6.0,0.00020401224073444407,-0.00011323048008704043
enlivening,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
enrapture,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
enrich,15.0,0.00019453234424443637,7.0,0.0002380142808568514,-4.348193661241504e-05
enshrine,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
ensure,6.0,7.781293769777455e-05,3.0,0.00010200612036722203,-2.4193182669447484e-05
enter,3.0,3.8906468848887275e-05,4.0,0.0001360081604896294,-9.710169164074212e-05
enthisiastic,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
enthral,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
entice,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
enticing,7.0,9.078176064740364e-05,4.0,0.0001360081604896294,-4.522639984222575e-05
enticingly,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
entire,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
entirely,4.0,5.187529179851637e-05,5.0,0.00017001020061203673,-0.00011813490881352036
entrance,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
entrancing,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
entrant,6.0,7.781293769777455e-05,9.0,0.0003060183611016661,-0.00022820542340389158
entwine,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
envase,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
envelop,53.0,0.0006873476163303418,19.0,0.0006460387623257396,4.130885400460227e-05
enveloping,13.0,0.0001685946983451782,7.0,0.0002380142808568514,-6.941958251167321e-05
enveloppant,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
environment,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
environmental,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
environmentally,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
envy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ephemeral,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
epinette,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
episode,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
epitome,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
epitomise,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
equal,5.0,6.484411474814545e-05,2.0,6.80040802448147e-05,-3.159965496669242e-06
equestrianism,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
equity,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
equivalence,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
equivalent,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
era,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
ergonomically,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
erkenntnisse,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eros,3.0,3.8906468848887275e-05,10.0,0.00034002040122407346,-0.00030111393237518616
erotic,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
es,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
escapade,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
escape,12.0,0.0001556258753955491,1.0,3.400204012240735e-05,0.00012162383527314176
escapism,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
esence,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
especially,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
espresso,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essence,203.0,0.0026326710587747056,90.0,0.003060183611016661,-0.0004275125522419554
essence(1,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
essence-,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
essence.-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencebase,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencecedarwood,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencecinnamon,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essenceheart,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
essencekey,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencenote,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
essenceoakmoss,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencepatchouli,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essencerose,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essences​heart,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essence​,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
essential,42.0,0.0005446905638844218,9.0,0.0003060183611016661,0.0002386722027827557
essentiality,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essentially,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
essentiel,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
essenza,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
est,15.0,0.00019453234424443637,1.0,3.400204012240735e-05,0.00016053030412202903
establish,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
estate,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
ester,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
esters,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
estée,48.0,0.0006225035015821964,0.0,0.0,0.0006225035015821964
et,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
etc,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
etch,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eternal,9.0,0.00011671940654666182,3.0,0.00010200612036722203,1.4713286179439785e-05
eternally,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
eternity,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
ether,12.0,0.0001556258753955491,4.0,0.0001360081604896294,1.9617714905919713e-05
ethereal,8.0,0.00010375058359703273,3.0,0.00010200612036722203,1.7444632298106998e-06
ethical,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ethically,6.0,7.781293769777455e-05,4.0,0.0001360081604896294,-5.819522279185484e-05
ethics,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
ethiopia,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
ethlyhexyl,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ethos,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ethoxy,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
ethy-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ethyl,30.0,0.00038906468848887274,0.0,0.0,0.00038906468848887274
ethyl_x0002_hexyl,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ethylene,22.0,0.00028531410489184,1.0,3.400204012240735e-05,0.00025131206476943266
ethylenediamine,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
ethylhexyl,275.0,0.0035664263111480003,164.0,0.005576334580074805,-0.0020099082689268044
ethylhexylglycerin,3.0,3.8906468848887275e-05,4.0,0.0001360081604896294,-9.710169164074212e-05
ethylhexylmethoxycinnamate,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
etilhexyl,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
eu515amber,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eugenia,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
eugenol,214.0,0.0027753281112206257,105.0,0.0035702142128527714,-0.0007948861016321457
eugenol.\\this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eugenol.aceasta,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
eugenol.this,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
eugenol18104ingredient,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eugenol19133ingredient,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eugenollemon,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eugenolthis,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
eugénol.this,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
euphoric,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
europaea,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
europe,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
evanescent,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
evelyn,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
evening,11.0,0.00014265705244592,2.0,6.80040802448147e-05,7.465297220110531e-05
evenings.|enhance,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
evenly,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
event,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
evergreen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
everlaste,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
everlasting,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
evernia,33.0,0.00042797115733776003,19.0,0.0006460387623257396,-0.00021806760498797954
everyday,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
evocation,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
evocative,7.0,9.078176064740364e-05,1.0,3.400204012240735e-05,5.677972052499629e-05
evoke,59.0,0.0007651605540281164,15.0,0.0005100306018361102,0.0002551299521920062
evolution,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
evolve,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
ex,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
exacerbated,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
exactly,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
exaggerate,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
exaggeratedly,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
exalt,4.0,5.187529179851637e-05,3.0,0.00010200612036722203,-5.013082856870567e-05
example,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
excellence,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
excellent,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
exceptional,27.0,0.0003501582196399855,11.0,0.0003740224413464808,-2.38642217064953e-05
exceptionally,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
excess,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
excessive,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
excite,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
excited,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
excitement,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
exciting,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
exclusive,10.0,0.0001296882294962909,4.0,0.0001360081604896294,-6.319930993338484e-06
exclusively,14.0,0.00018156352129480727,20.0,0.0006800408024481469,-0.0004984772811533396
exercise,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
exhale,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
exhibition,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
exhilarate,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
exhilarating,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
exhilaration,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
exist,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
exotic,17.0,0.00022046999014369457,9.0,0.0003060183611016661,-8.554837095797155e-05
expand,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
expanse,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
expect,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
expectation,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
expedition,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
expensive,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
experience,46.0,0.0005965658556829382,16.0,0.0005440326419585176,5.2533213724420655e-05
experience:-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
experienced,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
experiment,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
experimenter,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
expert,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
expertise,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
expertly,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
expired,19.0,0.00024640763604295276,7.0,0.0002380142808568514,8.393355186101355e-06
explicit,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
explicity,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
explode,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
exploit,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
explore,11.0,0.00014265705244592,11.0,0.0003740224413464808,-0.0002313653889005608
explorer,16.0,0.00020750116719406547,1.0,3.400204012240735e-05,0.00017349912707165813
explosion,19.0,0.00024640763604295276,3.0,0.00010200612036722203,0.00014440151567573074
explosive,4.0,5.187529179851637e-05,10.0,0.00034002040122407346,-0.0002881451094255571
expose,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
exposure,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
express,39.0,0.0005057840950355346,23.0,0.0007820469228153689,-0.00027626282777983436
expression,22.0,0.00028531410489184,9.0,0.0003060183611016661,-2.070425620982611e-05
expressive,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
exquises,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
exquisite,19.0,0.00024640763604295276,4.0,0.0001360081604896294,0.00011039947555332338
exquisitely,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
ext,169.0,0.0021917310784873166,72.0,0.002448146888813329,-0.0002564158103260123
ext.violet,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
extend,20.0,0.0002593764589925818,1.0,3.400204012240735e-05,0.00022537441887017447
extender,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
extension,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
extra,11.0,0.00014265705244592,5.0,0.00017001020061203673,-2.7353148166116726e-05
extract,144.0,0.001867510504746589,43.0,0.0014620877252635158,0.00040542277948307326
extractbase,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
extractheart,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
extraction,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
extractmood,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
extradose,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
extraintense,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
extrait,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
extraordinary,7.0,9.078176064740364e-05,3.0,0.00010200612036722203,-1.1224359719818399e-05
extravagance,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
extravagant,7.0,9.078176064740364e-05,1.0,3.400204012240735e-05,5.677972052499629e-05
extreme,8.0,0.00010375058359703273,23.0,0.0007820469228153689,-0.0006782963392183363
extremely,2.0,2.5937645899258183e-05,7.0,0.0002380142808568514,-0.00021207663495759324
extroverte,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
extrême,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
exuberance,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
exuberant,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
exude,18.0,0.00023343881309332364,6.0,0.00020401224073444407,2.942657235887957e-05
exultant,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
eye,16.0,0.00020750116719406547,1.0,3.400204012240735e-05,0.00017349912707165813
f.i.l,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
f.i.l.,43.0,0.000557659386834051,31.0,0.0010540632437946278,-0.0004964038569605768
fab,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fabien,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fabric,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
fabrice,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fabulous,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
fabulously,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
face,6.0,7.781293769777455e-05,4.0,0.0001360081604896294,-5.819522279185484e-05
facet,70.0,0.0009078176064740365,25.0,0.0008500510030601836,5.776660341385285e-05
facete,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
faceted,21.0,0.0002723452819422109,4.0,0.0001360081604896294,0.00013633712145258152
facetted,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
facilitate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
facing,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fact,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fade,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
fading,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
fagus,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fair,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
faire,11.0,0.00014265705244592,13.0,0.0004420265215912955,-0.0002993694691453755
fairy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
faithfully,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
fall,18.0,0.00023343881309332364,9.0,0.0003060183611016661,-7.257954800834248e-05
fame,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
familiar,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
